laudo,linha_texto,secao_detectada,item_detectado,status_original,categoria_sugerida,prioridade_sugerida,observacao_extraida,responsavel,status_correcao,evidencia_correcao,data_limite,status_original_norm,escola_curta,is_open,disciplina_detectada,is_arquitetura,status_exibicao,tipo_trabalho,complexidade,dono_sugerido,pacote_entrega,acao_sugerida,esforco_score,tags_operacionais,o_que_fazer,como_no_revit,evidencia_esperada,imagem_preview_relpath,imagem_origem_pdf,imagem_origem_pagina,imagem_confianca,problema_resumo
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1019,ACESSIBILIDADE MATERIAL FASE CONFORME,4.7,N/A,instalacoes;orcamento,P3,Planilha PROJ. 4.7 TABELA N/A Deverá ser apresentado junto ao projeto executivo. quantitativa EXECUTIVO PROJETO 5 INSTALAÇÕES DE MATERIAL FASE CONFORME OBSERVAÇÕES GÁS (GLP),,futuro_executivo_ou_nao_aplica,,,N/A,SINOP - E E SANTA CECÍLIA,False,hidrossanitario,false,desativado_nao_arquitetura,normativo,E3 alto,arquitetura,acessibilidade,revisar norma,0,acessibilidade;instalações;orçamento/executivo,"Revisar item normativo aplicável, ajustar solução e atualizar referência técnica no memorial/prancha.","No Revit 2025: conferir rede e pontos de drenagem/água/esgoto, ajustar representação em planta e cortes, e emitir revisão das folhas.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p016.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,16,alta,Planilha PROJ. 4.7 TABELA N/A Deverá ser apresentado junto ao projeto executivo. quantitativa EXECUTIVO PROJETO 5 INSTALAÇÕES DE MATERIAL FASE CONFORME OBSERVAÇÕES GÁS (GLP)
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1025,INSTALAÇÕES DE MATERIAL FASE CONFORME,5.1,N/A,documento_ausente,P3,PROJ. 5.1 ART DOCUMENTO N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO Memorial PROJ. 5.2 MEMORIAL NÃO Item não apresentado. descritivo BÁSICO,,futuro_executivo_ou_nao_aplica,,,N/A,SINOP - E E SANTA CECÍLIA,False,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,documentos assinados,apresentar documento,0,documentos assinados;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p016.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,16,alta,PROJ. 5.1 ART DOCUMENTO N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO Memorial PROJ. 5.2 MEMORIAL NÃO Item não apresentado. descritivo BÁSICO
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1028,INSTALAÇÕES DE MATERIAL FASE CONFORME,5.2,NÃO,documento_ausente,P1,Memorial PROJ. 5.2 MEMORIAL NÃO Item não apresentado. descritivo BÁSICO PROJ. 5.3 Plantas gerais DESENHO NÃO Item não apresentado. BÁSICO,,aberto,,,NAO,SINOP - E E SANTA CECÍLIA,True,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,documentos assinados,apresentar documento,2,documentos assinados,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p016.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,16,alta,Memorial PROJ. 5.2 MEMORIAL NÃO Item não apresentado. descritivo BÁSICO PROJ. 5.3 Plantas gerais DESENHO NÃO Item não apresentado. BÁSICO
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1031,INSTALAÇÕES DE MATERIAL FASE CONFORME,5.3,NÃO,documento_ausente,P1,"PROJ. 5.3 Plantas gerais DESENHO NÃO Item não apresentado. BÁSICO Cortes, elevações PROJ. 5.4 DESENHO NÃO Item não apresentado. e isometrias BÁSICO",,aberto,,,NAO,SINOP - E E SANTA CECÍLIA,True,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,documentos assinados,apresentar documento,2,documentos assinados,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p016.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,16,alta,"PROJ. 5.3 Plantas gerais DESENHO NÃO Item não apresentado. BÁSICO Cortes, elevações PROJ. 5.4 DESENHO NÃO Item não apresentado. e isometrias BÁSICO"
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1034,INSTALAÇÕES DE MATERIAL FASE CONFORME,5.4,NÃO,documento_ausente,P1,"Cortes, elevações PROJ. 5.4 DESENHO NÃO Item não apresentado. e isometrias BÁSICO PROJ. 5.5 Detalhamentos DESENHO NÃO Item não apresentado. BÁSICO",,aberto,,,NAO,SINOP - E E SANTA CECÍLIA,True,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,documentos assinados,apresentar documento,2,documentos assinados,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p016.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,16,alta,"Cortes, elevações PROJ. 5.4 DESENHO NÃO Item não apresentado. e isometrias BÁSICO PROJ. 5.5 Detalhamentos DESENHO NÃO Item não apresentado. BÁSICO"
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1037,INSTALAÇÕES DE MATERIAL FASE CONFORME,5.5,NÃO,documento_ausente;grafico_prancha,P1,"PROJ. 5.5 Detalhamentos DESENHO NÃO Item não apresentado. BÁSICO Legendas, quadros, tabelas, PROJ.",,aberto,,,NAO,SINOP - E E SANTA CECÍLIA,True,arquitetura,true,ativo_arquitetura,documental,E1 rápido,coordenação/documentação,documentos assinados,apresentar documento,2,documentos assinados,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p016.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,16,alta,"PROJ. 5.5 Detalhamentos DESENHO NÃO Item não apresentado. BÁSICO Legendas, quadros, tabelas, PROJ."
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1042,INSTALAÇÕES DE MATERIAL FASE CONFORME,5.6,NÃO,documento_ausente;cotas_niveis,P1,"PROJ. 5.6 observações, DESENHO NÃO Item não apresentado. BÁSICO indicações e cotas Representação",,aberto,,,NAO,SINOP - E E SANTA CECÍLIA,True,arquitetura,true,ativo_arquitetura,documental,E1 rápido,coordenação/documentação,documentos assinados,apresentar documento,2,documentos assinados,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p017.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,17,alta,"PROJ. 5.6 observações, DESENHO NÃO Item não apresentado. BÁSICO indicações e cotas Representação"
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1048,INSTALAÇÕES DE MATERIAL FASE CONFORME,5.7,NÃO,documento_ausente;grafico_prancha,P1,PROJ. 5.7 gráfica e DESENHO NÃO Item não apresentado. BÁSICO carimbos Tabela do Anexo PROJ. 5.8 DOCUMENTO NÃO Item não apresentado.,,aberto,,,NAO,SINOP - E E SANTA CECÍLIA,True,arquitetura,true,ativo_arquitetura,documental,E1 rápido,coordenação/documentação,documentos assinados,apresentar documento,2,documentos assinados,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p017.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,17,alta,PROJ. 5.7 gráfica e DESENHO NÃO Item não apresentado. BÁSICO carimbos Tabela do Anexo PROJ. 5.8 DOCUMENTO NÃO Item não apresentado.
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1052,INSTALAÇÕES DE MATERIAL FASE CONFORME,5.8,NÃO,documento_ausente;orcamento,P1,Tabela do Anexo PROJ. 5.8 DOCUMENTO NÃO Item não apresentado. G4 da NTCB 01 BÁSICO Planilha PROJ. 5.9 TABELA N/A Deverá ser apresentado junto ao projeto executivo. quantitativa EXECUTIVO,,aberto,,,NAO,SINOP - E E SANTA CECÍLIA,True,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,documentos assinados,apresentar documento,2,documentos assinados;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p017.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,17,alta,Tabela do Anexo PROJ. 5.8 DOCUMENTO NÃO Item não apresentado. G4 da NTCB 01 BÁSICO Planilha PROJ. 5.9 TABELA N/A Deverá ser apresentado junto ao projeto executivo. quantitativa EXECUTIVO
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1055,INSTALAÇÕES DE MATERIAL FASE CONFORME,5.9,N/A,orcamento,P3,Planilha PROJ. 5.9 TABELA N/A Deverá ser apresentado junto ao projeto executivo. quantitativa EXECUTIVO PROJETO DE FUNDAÇÃO E 6 ESTRUTURAS DE MATERIAL FASE CONFORME OBSERVAÇÕES,,futuro_executivo_ou_nao_aplica,,,N/A,SINOP - E E SANTA CECÍLIA,False,estrutura,false,desativado_nao_arquitetura,orçamento,E1 rápido,estrutura,estrutura,revisar orçamento,0,estrutura;orçamento/executivo,Atualizar quantitativos e composição no orçamento para alinhar com o projeto corrigido.,"No Revit 2025: revise vistas estruturais, verifique host/níveis e inconsistências entre detalhamento e implantação, depois reemitir folhas estruturais.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p017.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,17,alta,Planilha PROJ. 5.9 TABELA N/A Deverá ser apresentado junto ao projeto executivo. quantitativa EXECUTIVO PROJETO DE FUNDAÇÃO E 6 ESTRUTURAS DE MATERIAL FASE CONFORME OBSERVAÇÕES
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1163,INSTALAÇÕES MATERIAL FASE CONFORME,8.1,N/A,grafico_prancha,P3,"PROJ. 8.1 ART DOCUMENTO N/A EXECUTIVO Os profissionais indicados nas pranchas dos projetos não correspondem àqueles que apresentaram a CAT para fins de habilitação no processo licitatório. Memorial PROJ. Deverá ser apresentado o memorial descritivo, sendo permitido, nas seções ainda não 8.2 MEMORIAL NÃO",,futuro_executivo_ou_nao_aplica,,,N/A,SINOP - E E SANTA CECÍLIA,False,arquitetura,true,ativo_arquitetura,documental,E1 rápido,coordenação/documentação,documentos assinados,apresentar documento,0,documentos assinados;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p018.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,18,alta,"PROJ. 8.1 ART DOCUMENTO N/A EXECUTIVO Os profissionais indicados nas pranchas dos projetos não correspondem àqueles que apresentaram a CAT para fins de habilitação no processo licitatório. Memorial PROJ. Deverá ser apresentado o memorial descritivo, sendo perm"
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1167,INSTALAÇÕES MATERIAL FASE CONFORME,8.2,NÃO,triagem_manual,P2,"Memorial PROJ. Deverá ser apresentado o memorial descritivo, sendo permitido, nas seções ainda não 8.2 MEMORIAL NÃO descritivo BÁSICO concluídas, inserir a indicação “em andamento”. Memorial de PROJ. 8.3 cálculo e MEMORIAL N/A Deverá ser apresentado junto ao projeto executivo.",,aberto,,,NAO,SINOP - E E SANTA CECÍLIA,True,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,documentos assinados,apresentar documento,1,documentos assinados;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p018.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,18,alta,"Memorial PROJ. Deverá ser apresentado o memorial descritivo, sendo permitido, nas seções ainda não 8.2 MEMORIAL NÃO descritivo BÁSICO concluídas, inserir a indicação “em andamento”. Memorial de PROJ. 8.3 cálculo e MEMORIAL N/A Deverá ser apresentado junto ao p"
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1171,INSTALAÇÕES MATERIAL FASE CONFORME,8.3,N/A,implantacao,P3,PROJ. 8.3 cálculo e MEMORIAL N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO dimensionamento • Constatou-se a ausência de torneiras de jardim nas áreas do terreno escolar.,,futuro_executivo_ou_nao_aplica,,,N/A,SINOP - E E SANTA CECÍLIA,False,arquitetura,true,ativo_arquitetura,documental,E1 rápido,coordenação/documentação,documentos assinados,apresentar documento,0,documentos assinados;implantação/topografia;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p019.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,19,alta,PROJ. 8.3 cálculo e MEMORIAL N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO dimensionamento • Constatou-se a ausência de torneiras de jardim nas áreas do terreno escolar.
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1186,INSTALAÇÕES MATERIAL FASE CONFORME,8.4,NÃO,triagem_manual,P2,PROJ. 8.4 Plantas gerais DESENHO NÃO BÁSICO,,aberto,,,NAO,SINOP - E E SANTA CECÍLIA,True,outros,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,triagem operacional,triagem técnica,1,triagem operacional,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p019.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,19,alta,PROJ. 8.4 Plantas gerais DESENHO NÃO BÁSICO
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1223,INSTALAÇÕES MATERIAL FASE CONFORME,8.5,N/A,triagem_manual,P3,"Cortes, elevações PROJ. 8.5 DESENHO N/A Deverá ser apresentado junto ao projeto executivo. e isometrias EXECUTIVO Detalhamento das bombas de PROJ.",,futuro_executivo_ou_nao_aplica,,,N/A,SINOP - E E SANTA CECÍLIA,False,hidrossanitario,false,desativado_nao_arquitetura,triagem,E1 rápido,hidrossanitário,orçamento/executivo,triagem técnica,0,orçamento/executivo,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: conferir rede e pontos de drenagem/água/esgoto, ajustar representação em planta e cortes, e emitir revisão das folhas.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p019.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,19,alta,"Cortes, elevações PROJ. 8.5 DESENHO N/A Deverá ser apresentado junto ao projeto executivo. e isometrias EXECUTIVO Detalhamento das bombas de PROJ."
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1228,INSTALAÇÕES MATERIAL FASE CONFORME,8.6,N/A,instalacoes,P3,PROJ. 8.6 recalque e DESENHO N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO combate a incêndio Detalhamento dos,,futuro_executivo_ou_nao_aplica,,,N/A,SINOP - E E SANTA CECÍLIA,False,outros,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,instalações,triagem técnica,0,instalações;orçamento/executivo,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p019.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,19,alta,PROJ. 8.6 recalque e DESENHO N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO combate a incêndio Detalhamento dos
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,1234,INSTALAÇÕES MATERIAL FASE CONFORME,8.7,N/A,triagem_manual,P3,PROJ. 8.7 reservatórios DESENHO N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO superior e inferior Detalhamento da PROJ.,,futuro_executivo_ou_nao_aplica,,,N/A,SINOP - E E SANTA CECÍLIA,False,hidrossanitario,false,desativado_nao_arquitetura,triagem,E1 rápido,hidrossanitário,orçamento/executivo,triagem técnica,0,orçamento/executivo,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: conferir rede e pontos de drenagem/água/esgoto, ajustar representação em planta e cortes, e emitir revisão das folhas.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p019.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,19,alta,PROJ. 8.7 reservatórios DESENHO N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO superior e inferior Detalhamento da PROJ.
